UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT
MODGPC30731,26-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł987.19
MODGPC30732,24-Apr-12,Medical Supplies and Services      , DRUG STORES & PHARMACIES,"Ł4,500.91"
MODGPC30733,25-Apr-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,Ł760.80
MODGPC30734,17-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł6,793.80"
MODGPC30735,19-Apr-12,Medical Supplies and Services      , OPTICIANS,Ł572.82
MODGPC30736,24-Apr-12,Medical Supplies and Services      , OPTICIANS,Ł822.89
MODGPC30737,24-Apr-12,Medical Supplies and Services      , OPTICIANS,Ł543.60
MODGPC30738,23-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł526.56
MODGPC30739,26-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł554.88
MODGPC30740,23-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł4,482.00"
MODGPC30741,23-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł4,482.00"
MODGPC30742,16-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł1,411.78"
MODGPC30743,26-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł2,814.59"
MODGPC30744,27-Apr-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł9,000.00"
MODGPC30745,24-Apr-12,Medical Supplies and Services      , OPTICIANS,Ł601.20
MODGPC30746,24-Apr-12,Medical Supplies and Services      , OPTICIANS,Ł715.00
MODGPC30747,30-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł639.72
MODGPC30748,30-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł712.68
MODGPC30749,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł1,365.80"
MODGPC30750,13-Apr-12,Medical Supplies and Services      , DENTISTS/ORTHODONTISIS,"Ł9,900.00"
MODGPC30751,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30752,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30753,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30754,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30755,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30756,17-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30757,26-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30758,26-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30759,26-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30760,30-Apr-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00
MODGPC30761,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł1,058.40"
MODGPC30762,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł799.73
MODGPC30763,18-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł1,416.00"
MODGPC30764,20-Apr-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł707.03
MODGPC30765,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł954.65
MODGPC30766,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,994.40"
MODGPC30767,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,831.80"
MODGPC30768,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,158.00"
MODGPC30769,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,807.85"
MODGPC30770,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł558.82
MODGPC30771,27-Apr-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"Ł1,005.60"
MODGPC30772,23-Apr-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,"Ł1,890.00"
MODGPC30773,18-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł3,840.00"
MODGPC30774,23-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł524.45
MODGPC30775,20-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł903.93
MODGPC30776,20-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł4,292.40"
MODGPC30777,19-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,527.24"
MODGPC30778,16-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł888.51
MODGPC30779,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,775.30"
MODGPC30780,25-Apr-12,Miscellaneous Industrial/Commercial, WELDING SERVICES,"Ł1,777.64"
MODGPC30781,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,409.62"
MODGPC30782,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,318.80"
MODGPC30783,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,654.36"
MODGPC30784,17-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,851.02"
MODGPC30785,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,036.16"
MODGPC30786,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,480.96"
MODGPC30787,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł990.00
MODGPC30788,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł503.42
MODGPC30789,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł678.48
MODGPC30790,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł860.51
MODGPC30791,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,025.26"
MODGPC30792,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,897.54"
MODGPC30793,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,511.66"
MODGPC30794,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,653.94"
MODGPC30795,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,927.72"
MODGPC30796,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,691.60"
MODGPC30797,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,927.72"
MODGPC30798,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł6,547.82"
MODGPC30799,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł7,326.61"
MODGPC30800,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł586.86
MODGPC30801,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł610.45
MODGPC30802,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł877.67
MODGPC30803,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,018.64"
MODGPC30804,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,224.27"
MODGPC30805,27-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,300.20"
MODGPC30806,30-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł2,067.12"
MODGPC30807,24-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,280.12"
MODGPC30808,27-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł622.71
MODGPC30809,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł772.42
MODGPC30810,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,073.15"
MODGPC30811,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł940.80
MODGPC30812,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł700.80
MODGPC30813,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł983.05
MODGPC30814,25-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł708.00
MODGPC30815,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł552.00
MODGPC30816,30-Apr-12,Miscellaneous Industrial/Commercial," PAINT, VARNISHES & SUPPLIES",Ł763.20
MODGPC30817,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł670.84
MODGPC30818,30-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,363.74"
MODGPC30819,17-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,687.20"
MODGPC30820,19-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł2,100.39"
MODGPC30821,23-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł723.10
MODGPC30822,20-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł635.40
MODGPC30823,20-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł792.60
MODGPC30824,17-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł1,029.56"
MODGPC30825,18-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł608.66
MODGPC30826,25-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł1,610.05"
MODGPC30827,30-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł2,569.58"
MODGPC30828,01-Apr-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł646.28
MODGPC30829,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,666.24"
MODGPC30830,30-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł789.60
MODGPC30831,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,410.40"
MODGPC30832,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,750.40"
MODGPC30833,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,583.00"
MODGPC30834,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,269.21"
MODGPC30835,16-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł4,110.00"
MODGPC30836,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł6,864.00"
MODGPC30837,20-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł528.00
MODGPC30838,30-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł762.60
MODGPC30839,26-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,605.60"
MODGPC30840,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,069.20"
MODGPC30841,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,776.00"
MODGPC30842,18-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł3,792.00"
MODGPC30843,26-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł864.48
MODGPC30844,19-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł717.00
MODGPC30845,18-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł2,520.00"
MODGPC30846,30-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,637.52"
MODGPC30847,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,022.00"
MODGPC30848,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł718.80
MODGPC30849,26-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł750.60
MODGPC30850,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł775.00
MODGPC30851,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł775.00
MODGPC30852,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł948.00
MODGPC30853,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł507.60
MODGPC30854,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł3,172.32"
MODGPC30855,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł3,171.32"
MODGPC30856,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł3,171.32"
MODGPC30857,17-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł3,171.32"
MODGPC30858,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł4,348.42"
MODGPC30859,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł619.20
MODGPC30860,26-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł720.00
MODGPC30861,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł951.50
MODGPC30862,18-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł765.58
MODGPC30863,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł705.60
MODGPC30864,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,114.80"
MODGPC30865,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł615.54
MODGPC30866,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł675.27
MODGPC30867,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,440.00"
MODGPC30868,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł700.60
MODGPC30869,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł511.08
MODGPC30870,17-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł802.20
MODGPC30871,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,746.50"
MODGPC30872,27-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,633.53"
MODGPC30873,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł887.69
MODGPC30874,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł644.64
MODGPC30875,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł522.00
MODGPC30876,16-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,302.00"
MODGPC30877,27-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,526.58"
MODGPC30878,16-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł4,742.40"
MODGPC30879,20-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł7,632.00"
MODGPC30880,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł9,543.34"
MODGPC30881,27-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł2,803.68"
MODGPC30882,19-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,636.80"
MODGPC30883,27-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,084.93"
MODGPC30884,18-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,444.00"
MODGPC30885,25-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,265.54"
MODGPC30886,17-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,415.22"
MODGPC30887,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł7,770.00"
MODGPC30888,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł581.60
MODGPC30889,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł510.00
MODGPC30890,12-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł713.70
MODGPC30891,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł582.00
MODGPC30892,18-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,365.24"
MODGPC30893,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł960.00
MODGPC30894,13-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł960.00
MODGPC30895,16-Apr-12,Miscellaneous Industrial/Commercial, WRECKING SALVAGE YARDS,"Ł9,240.00"
MODGPC30896,26-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,793.75"
MODGPC30897,27-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,290.85"
MODGPC30898,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,290.85"
MODGPC30899,30-Apr-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł816.55
MODGPC30900,20-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł940.07
MODGPC30901,20-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł647.58
MODGPC30902,30-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł766.80
MODGPC30903,23-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł4,992.00"
MODGPC30904,26-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł721.24
MODGPC30905,25-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł938.18
MODGPC30906,19-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,656.00"
MODGPC30907,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,574.00"
MODGPC30908,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,048.04"
MODGPC30909,30-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,462.30"
MODGPC30910,25-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,536.00"
MODGPC30911,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,437.57"
MODGPC30912,30-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,440.00"
MODGPC30913,18-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,377.12"
MODGPC30914,23-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł657.24
MODGPC30915,12-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł688.32
MODGPC30916,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł570.38
MODGPC30917,24-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł614.40
MODGPC30918,16-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł10,710.00"
MODGPC30919,30-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł511.80
MODGPC30920,24-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł535.31
MODGPC30921,16-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,200.00"
MODGPC30922,19-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł728.10
MODGPC30923,23-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,844.00"
MODGPC30924,27-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,200.22"
MODGPC30925,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,255.26"
MODGPC30926,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł612.48
MODGPC30927,23-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł947.88
MODGPC30928,19-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł3,090.36"
MODGPC30929,20-Apr-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,677.00"
MODGPC30930,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł977.98
MODGPC30931,18-Apr-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł700.92
MODGPC30932,17-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł922.72
MODGPC30933,17-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł953.62
MODGPC30934,17-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł535.53
MODGPC30935,17-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł863.04
MODGPC30936,20-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł867.89
MODGPC30937,30-Apr-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł872.83
MODGPC30938,20-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,318.56"
MODGPC30939,23-Apr-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,240.00"
MODGPC30940,20-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,659.32"
MODGPC30941,19-Apr-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł688.75
MODGPC30942,20-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł729.61
MODGPC30943,20-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł939.96
MODGPC30944,20-Apr-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,266.88"
