Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,NE,04/04/2013,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5803131186,"£67,462.29",Application development costs - Supersite Software and Storage Solution: Project Implementation,GU1 2LD,SME,FRW10040-00,,,
Defra,NE,04/04/2013,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5803131049,"£25,200.00",Application development costs - ESRI (Environmental Systems Research Institute) Training Voucher: Project Work,GU1 2LD,SME,FRW10040-00,,,
Defra,NE,04/04/2013,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5803131194,"£25,154.28",Application development costs - CPMS Software Upgrade : Project Work,GU1 2LD,SME,FRW10040-00,,,
Defra,NE,04/04/2013,Rent & Management Charges,"People, Landscape & Biodiversity",Interserve Site Services,FI00016803,"£25,419.73",Fleet and pool car provision and services - January 2013,WS9 8SR,,,,,
Defra,NE,04/04/2013,Grants & contributions,"People, Landscape & Biodiversity",London Borough Of Enfield,ERS-982426-43608,"£45,633.64",Access to Nature Grant - Tunnel Vision project,EN1 3XF,,,,,
Defra,NE,04/04/2013,Grants & contributions,Customers & Land Management,Merseyside Environmental Advisory Service,ERS-982389-43627,"£35,000.00",Liverpool City Region Mersey Database,L20 3DL,,25189,,,
Defra,NE,04/04/2013,Land Management payments,"People, Landscape & Biodiversity",Open Space,1356,"£57,759.00","Rewetting of 20 hectares, Roudsea Wood and Mosses National Nature Reserve",CA5 6LB,SME,,,,
Defra,NE,04/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",The Froglife Trust,SAGE1141213,"£30,000.00",Great Crested Newt Evidence Enhancement Project - Tunnel Research,PE1 5TX,SME,25319,,,
Defra,NE,04/04/2013,Grants & contributions,"People, Landscape & Biodiversity",The Marine Biological Association,ERS-982402-43610,"£32,028.73",Access to Nature Grant - Blue Sound,PL1 2PB,SME,,,,
Defra,NE,04/04/2013,Asset purchases,Customers & Land Management,Thomson Ecology Ltd,INV006587,"£42,000.00",Dartmoor Farming Futures Site of Special Scientific Interest habitat survey,GU2 7AG,SME,24973,,,
Defra,NE,04/04/2013,Science & Evidence Studies,"Science, Evidence & Advice",University Of York,65588,"£30,556.00",Research Project - Mapping Ecosystem Services: A review of activity in England,YO10 5NH,,25117,,,
Defra,NE,05/04/2013,Grants & contributions,"Science, Evidence & Advice",Cambridge Environmental Consulting Ltd,1.50E+16,"£48,000.00",Freshwater invasive species evidence review and development of online resource to help site managers decide on appropriate action,CB24 9LQ,SME,24906,,,
Defra,NE,05/04/2013,Grants & contributions,"People, Landscape & Biodiversity",Cumbria Wildlife Trust,SIN000547,"£50,000.00","To undertake predator control, reserve management and marine surveys",LA8 8LX,SME,,,,
Defra,NE,05/04/2013,Grants & contributions,"People, Landscape & Biodiversity",Cumbria Wildlife Trust,SCR000067,"-£50,000.00","To undertake predator control, reserve management and marine surveys - credit",LA8 8LX,SME,,,,
Defra,NE,05/04/2013,Science & Evidence Studies,"Science, Evidence & Advice",H R Wallingford Ltd,HR047698,"£31,641.58",Water Framework Directive funded River Connectivity Project,OX10 8BA,,03000602902-24748,,,
Defra,NE,05/04/2013,Grants & contributions,Customers & Land Management,Norfolk Wildlife Trust,11222,"£45,000.00",Hickling Wetland Creation project - installation of goose guards,NR1 1RY,SME,24796,,,
Defra,NE,05/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",The Marine Biological Association,326,"£25,045.50",Marine Conservation Zone verification - Padstow Bay survey work,PL1 2PB,SME,25016/22643,,,
Defra,NE,09/04/2013,"Monitoring, Evaluation & Surveillance costs",Customers & Land Management,A D A S UK Ltd,RIRP068551,"£107,523.60","Sediment fingerprinting - Bure, Ant and Muck Fleet catchments",WV6 5AP,,24713,,,
Defra,NE,09/04/2013,"Monitoring, Evaluation & Surveillance costs",Customers & Land Management,A D A S UK Ltd,RIRP068553,"£46,821.60",River Axe Special Area of Conservation (SAC) Organic Apportionment and Soil Oxygen Demand (SOD) and River Camel Valley Site of Special Scientific Interest Sediment Fingerprinting,WV6 5AP,,24937,,,
Defra,NE,09/04/2013,"Monitoring, Evaluation & Surveillance costs",Customers & Land Management,Apem Ltd,4960,"£37,720.80",Fish survey of Upper Nene Valley Gravel Pits Special Protection Area (SPA) - Water Framework Directive (WFD) project,SK4 3GN,SME,24955,,,
Defra,NE,09/04/2013,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584128274,"£83,036.40",Genesis Hardware Replacement project Phase 1 : Delivery of Hardware,WV10 6UH,,24717,,,
Defra,NE,09/04/2013,Grants & contributions,"Science, Evidence & Advice",Bat Conservation Trust,12168,"£82,077.59",Bat information and advisory service,SE11 5RD,SME,25001,,,
Defra,NE,09/04/2013,Legal costs,Corporate Services,Browne Jacobson,2.50E+13,"£218,400.00",Legal services - Land purchase ,NG1 7BJ,,,,,
Defra,NE,09/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Environment Agency,1152232,"£35,248.50",Collaborative work on Operational Spatial Monitoring,BA2 9ES,,,,,
Defra,NE,09/04/2013,Science & Evidence Studies,"People, Landscape & Biodiversity",Food & Environment Research Agency,F0027870,"£34,375.60",Research into the risks associated with increasing landscape connectivity for the spread of invasive species - interim report 2012/13,YO41 1LZ,,24801,,,
Defra,NE,09/04/2013,Science & Evidence Studies,"People, Landscape & Biodiversity",Food & Environment Research Agency,C0006046,"-£34,375.60",Research into the risks associated with increasing landscape connectivity for the spread of invasive species - interim report 2012/13 - credit,YO41 1LZ,,24801,,,
Defra,NE,09/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Hyder Consulting Ltd,IUG00014421,"£133,411.15",Great Crested Newt Evidence Enhancement Project - preparatory fieldwork and pond surveys,CF3 0EY,SME,25055,,,
Defra,NE,09/04/2013,Telephony costs,Corporate Services,Level 3 Communications UK Limited,80324526,"£54,480.82",Charges for telephony and video conference services - March 2013,RG24 8NA,,23588,,,
Defra,NE,09/04/2013,Asset purchases,"People, Landscape & Biodiversity",Oakleys Limited,127311,"£29,970.00","Medium tractor with cab, front end loader and floatation tyres delivered to a National Nature Reserve",SY5 6AF,SME,24894,,,
Defra,NE,09/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Precision Marine Survey Ltd,130308,"£28,584.00",To report on the faunal and infaunal information for the littoral sediment habitats and communities of the Essex Estuaries Special Area of Conservation and Swale Site of Special Scientific Interest across a series of sampling areas,HU12 9NE,SME,23998,,,
Defra,NE,09/04/2013,Travel & subsistence costs,Corporate Services,Redfern Travel Ltd,54205,"£258,194.92",Monthly charge for rail travel costs - March 2013,BD1 3AZ,SME,,,,
Defra,NE,09/04/2013,RBS purchases,Corporate Services,Royal Bank Of Scotland,NEMAR2013BILL,"£882,563.64",Monthly payment for Government Procurement Card expenditure - April 2013,EC2M 4BA,,,,,
Defra,NE,09/04/2013,Other programme expenditure,"Science, Evidence & Advice",Unicomarine Ltd,INV001155,"£38,986.80",Benthic invertebrate species analysis for Essex estuaries Special Area of Conservation grab survey,SG6 1LW,SME,Omnicom 23758,,,
Defra,NE,11/04/2013,Asset purchases,Corporate Services,Bramble C C Ltd,2833,"£100,900.00",Acceptance testing sign-off for My Environment Map Service in the Cloud - (MAGIC in the Cloud),SE1 7SP,SME,24677,,,
Defra,NE,11/04/2013,Grants & contributions,"People, Landscape & Biodiversity",Groundwork Solent Ltd,ERS-982450-43679,"£26,893.08",Make a Difference - Groundwork Solent grant,PO12 1LS,SME,,,,
Defra,NE,11/04/2013,Training costs,Corporate Services,J C A (Occupational Psychologists) Ltd,1213188,"£57,907.20",Delivery of Emotional Intelligence training to Natural England staff,GL50 3DA,SME,25307,,,
Defra,NE,11/04/2013,Asset purchases,"People, Landscape & Biodiversity",Omnis Construction Ltd,1871,"£55,090.04","Construction work at office, Brancaster Staithe - part of Scolt Head Island National Nature Reserve",NR6 6HJ,SME,22568,,,
Defra,NE,11/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",P M L Applications Ltd,PAI500583,"£41,221.99",Marine Conservation Zone verification - Skerries,PL1 3DH,SME,25029/22643,,,
Defra,NE,11/04/2013,Asset purchases,"People, Landscape & Biodiversity",Peacock & Binnington,455302,"£44,646.00","Massey-Ferguson tractor with Massey-Ferguson loader plus a service package, for use on a National Nature Reserve",DN20 8NR,SME,25178,,,
Defra,NE,11/04/2013,"Monitoring, Evaluation & Surveillance costs","People, Landscape & Biodiversity",T N S Uk Ltd,260119422,"£35,568.00",The Monitor of Engagement with the Natural Environment (MENE) - National Trails and Coastal Access,W5 1UA,,24097H,,,
Defra,NE,11/04/2013,Other programme expenditure,"People, Landscape & Biodiversity",The Meteorological Office,I0086324,"£25,639.20",Met Office Fire Severity Index service,,,20373,,,
Defra,NE,11/04/2013,Premises costs,Corporate Services,Tnt Uk Limited,1105883,"£61,070.17",File scanning - Land Management Team files,BL0 9AR,SME,21468,,,
Defra,NE,15/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",DEFRA,1000023020,"£36,105.00",Great Crested Newt Evidence Enhancement Project,YO1 7PX,,25255,,,
Defra,NE,15/04/2013,Grants & contributions,Customers & Land Management,Environment Agency,1151973,"£30,000.00",Water Framework Directive project: Test and Itchen river restoration plans,PE2 8YD,,24939,,,
Defra,NE,15/04/2013,Grants & contributions,"Science, Evidence & Advice",NBN Trust,653,"£27,100.00",A Partnership based initiative working to improve the quality and accessibility of wildlife records by facilitating the development of the National Biodiversity Network (NBN),NG1 1LL,SME,25169,,,
Defra,NE,15/04/2013,Grants & contributions,"Science, Evidence & Advice",NBN Trust,654,"£27,100.00",A Partnership based initiative working to improve the quality and accessibility of wildlife records by facilitating the development of the National Biodiversity Network (NBN),NG1 1LL,SME,25169,,,
Defra,NE,15/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",The Meteorological Office,I0086160,"£136,810.40",Supply and build of Automatic Weather Stations for the Long Term Monitoring Network (LTMN) project,,,25064,,,
Defra,NE,17/04/2013,Land Management payments,Customers & Land Management,Agriculture & Horticultural Development Board,180014608,"£31,307.67",Delivery of the national Catchment Sensitive Farming (CSF) partnership with Agriculture and Horticulture Development Board (AHDB),CV8 2TL,,23563,,,
Defra,NE,17/04/2013,Land Management payments,Customers & Land Management,Atkins Ltd,12059877,"£54,000.00",Five Cumbria Site of Special Scientific Interest lakes - Enrichment Investigations,WR5 1TX,,24987,,,
Defra,NE,17/04/2013,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584129495,"£625,020.00",Genesis additional development resource - additional capacity delivered to date,WV10 6UH,,25197,,,
Defra,NE,17/04/2013,Asset purchases,Corporate Services,Atos IT Services UK Ltd,5584121099,"£33,984.00",Casework Management Application Development,WV10 6UH,,24763,,,
Defra,NE,17/04/2013,Grants & contributions,"People, Landscape & Biodiversity",Cumbria Wildlife Trust,SIN000570,"£110,875.00",Foulshaw Moss Sites of Special Scientific Iinterest (SSSI) restoration grant - peat bunding work,LA8 8LX,SME,24976,,,
Defra,NE,17/04/2013,Land Management payments,Customers & Land Management,Devon County Council,53009924,"£30,625.00","Delivery of the Rivers Taw, Torridge and North Devon Streams Catchment Partnership in 2012-13 (Catchment Sensitive Farming catchment partnership) led by Devon County Council for The North Devon Area of Outstanding Natural Beauty (AONB) and Biosphere Service",EX2 4QW,,23738,,,
Defra,NE,17/04/2013,Staff costs,"Science, Evidence & Advice",Seastar Survey,J13344,"£52,800.00",Severn Estuary Special Area of Conservation (SAC): Subtidal Sandbanks bathymetric and sidescan sonar survey,SO14 5SQ,SME,25140,,,
Defra,NE,19/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Associated British Ports,813021621,"£58,410.00",Hydrographic survey - Shell Flats Special Area of Conservation (SAC). New baseline data,LA14 2TW,,,,,
Defra,NE,19/04/2013,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584129268,"£897,454.80","Charge for hosting, support and development of the Genesis IT System - March 2013",WV10 6UH,,24525,,,
Defra,NE,19/04/2013,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584129270,"£100,031.92",Customer Holding Information Portal (CHIP) - second release,WV10 6UH,,24718,,,
Defra,NE,19/04/2013,Rent & Management Charges,"People, Landscape & Biodiversity",Interserve Site Services,FI00017338,"£25,819.20",Fleet and pool car provision and services - February 2013,WS9 8SR,,,,,
Defra,NE,19/04/2013,"Monitoring, Evaluation & Surveillance costs","People, Landscape & Biodiversity",Land Use Consultants,41562,"£26,504.40",Scoping study for upgrade of Ancient woodland inventory,NW1 1JB,SME,25050,,,
Defra,NE,19/04/2013,Grants & contributions,"Science, Evidence & Advice",North & East Yorkshire Ecological Data Centre,3413,"£25,000.00",Habitat surveillance pilot Yorkshire & Humber,YO1 7JF,SME,24103,,,
Defra,NE,19/04/2013,Grants & contributions,Customers & Land Management,The Greensand Trust,5690,"£25,155.60",Working Woodlands Centre grant,,SME,25277,,,
Defra,NE,19/04/2013,Grants & contributions,Customers & Land Management,The Greensand Trust,5693,"-£25,155.60",Working Woodlands Centre grant - credit,,SME,25277,,,
Defra,NE,19/04/2013,Science & Evidence Studies,"People, Landscape & Biodiversity",University Of Kent,521777,"£50,264.00","Research into costs, benefits and trade-offs in creating large conservation areas",CT2 7NZ,,24838,,,
Defra,NE,23/04/2013,"IT services, equipment & consumables",Corporate Services,Atos IT Services UK Ltd,5584129577,"£44,755.20",Placement of hardware order (Genesis load-balancer replacement),WV10 6UH,,25195,,,
Defra,NE,23/04/2013,Legal costs,Corporate Services,Browne Jacobson,236636,"£76,001.86",Legal services - Land Tribunal,NG1 7BJ,,,,,
Defra,NE,23/04/2013,Legal costs,Corporate Services,Browne Jacobson,236584,"£72,015.41",Legal services for Site of Special Scientific Interst (SSSI) Gelt Wood,NG1 7BJ,,,,,
Defra,NE,23/04/2013,"IT services, equipment & consumables",Corporate Services,IBM United Kingdom Ltd,5804130365,"£53,969.85",Application development costs - Supersite Software and Storage Solution: Project Implementation,GU1 2LD,SME,FRW10040-00,,,
Defra,NE,23/04/2013,Grants & contributions,"People, Landscape & Biodiversity",Shropshire Council,SJH000204,"£80,000.00",Memorandum of Agreement for River Clun restoration project,SY1 9DP,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42012,"£130,207.92",Rates for the Bristol Office - January to March 2013,B4 6HT,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42003,"£79,318.70",Rates for the Taunton Office - January to March 2013,B4 6HT,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42081,"£75,619.13",Rates for the Worthing Office - January to March 2013,B4 6HT,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42069,"£64,958.59",Rates for the Leeds Office - January to March 2013,B4 6HT,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42057,"£56,034.00",Rates for the Exeter Office - January to March 2013,B4 6HT,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42055,"£35,200.68",Rates for the Ashford Office - January to March 2013,B4 6HT,,,,,
Defra,NE,25/04/2013,"Rent, management & utility charges",Corporate Services,D T Z,42042,"£29,909.06",Rates for the Manchester Office - January to March 2013,B4 6HT,,,,,
