Department,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,IT Managed Services,Information & Communications Technology & Science Directorate,IPL Information Processing Ltd.,5100057498,-167.58,
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Airwave Solutions Ltd,5100057719,"900,000.00",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Other consultancy,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057721,88.56,
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Other consultancy,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057721,"22,441.48",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Other consultancy,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057721,"18,076.52",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Other consultancy,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057722,"16,203.48",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Other consultancy,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057722,131.72,
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Other consultancy,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057722,"22,288.52",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Telephone charges,Information & Communications Technology & Science Directorate,Government Procurement Service,1900062264,"127,089.11",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT software,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057756,"258,830.00",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057756,"45,247.08",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057757,"236,286.00",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057757,"126,803.00",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Managed Services,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057758,"47,633.00",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057799,"5,675.62",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057799,"51,908.33",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057837,"55,715.40",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057838,"420,310.00",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,IT Hardware,Information & Communications Technology & Science Directorate,Logica CMG UK Ltd,5100057839,"33,340.40",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,Telecoms <£5000,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057841,"16,196.40",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,Telecoms <£5000,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057841,323.93,
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,Telecoms <£5000,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057841,"12,525.62",
Home Office,NPIA - National Policing Improvement Agency,23/09/2011,Telecoms <£5000,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057841,250.51,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,ROCK KITCHEN HARRIS LIMITED,5100057902,"54,000.00",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,"11,802.24",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,236.05,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,765.82,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,15.32,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,"1,640.06",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,32.80,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,"5,828.32",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,116.57,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,"8,305.32",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,166.11,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,"6,556.80",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,131.14,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,"5,464.08",
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,109.28,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,7.70,
Home Office,NPIA - National Policing Improvement Agency,28/09/2011,IT maintenance,Information & Communications Technology & Science Directorate,Specialist Computer Centres PLC,5100057904,0.14,
Home Office,NPIA - National Policing Improvement Agency,05/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056780,"14,844,329.73",
Home Office,NPIA - National Policing Improvement Agency,05/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100056781,"226,057.22",
Home Office,NPIA - National Policing Improvement Agency,02/09/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100057116,"187,500.40",
Home Office,NPIA - National Policing Improvement Agency,02/09/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100057144,"6,102.00",
Home Office,NPIA - National Policing Improvement Agency,02/09/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100057144,"3,738.00",
Home Office,NPIA - National Policing Improvement Agency,02/09/2011,IT Managed Services,Operations Directorate,Cable & Wireless Communications,5100057144,"75,303.00",
Home Office,NPIA - National Policing Improvement Agency,19/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100057192,"5,555.55",
Home Office,NPIA - National Policing Improvement Agency,19/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100057192,"1,111.11",
Home Office,NPIA - National Policing Improvement Agency,19/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100057192,"5,533.33",
Home Office,NPIA - National Policing Improvement Agency,19/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100057192,"1,093.31",
Home Office,NPIA - National Policing Improvement Agency,05/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100056410,"5,555.55",
Home Office,NPIA - National Policing Improvement Agency,05/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100056410,"1,111.11",
Home Office,NPIA - National Policing Improvement Agency,05/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100056410,"5,533.33",
Home Office,NPIA - National Policing Improvement Agency,05/09/2011,IT maintenance,Operations Directorate,BT Billing Enquiries,5100056410,"1,111.77",
Home Office,NPIA - National Policing Improvement Agency,07/09/2011,IT Hardware,Operations Directorate,Fujitsu (FTS) Limited,5100057328,"28,202.60",
Home Office,NPIA - National Policing Improvement Agency,07/09/2011,IT Hardware,Operations Directorate,Fujitsu (FTS) Limited,5100057328,"5,640.52",
Home Office,NPIA - National Policing Improvement Agency,09/09/2011,IT Managed Services,Operations Directorate,Airwave Solutions Ltd,5100057473,"191,999.60",
Home Office,NPIA - National Policing Improvement Agency,09/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057474,"24,457.59",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057484,"60,699.00",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057484,"25,191.08",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057484,"8,297.09",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057484,"77,888.95",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057485,"588,667.38",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057486,"24,457.59",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057487,"88,775.00",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057495,"640,091.29",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057589,"60,699.00",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057589,"25,191.07",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057589,"8,297.08",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057589,"77,888.97",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,IT Information Support,Operations Directorate,Steria Ltd,5100057294,"53,633.86",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,IT Information Support,Operations Directorate,Steria Ltd,5100057294,"11,248.44",
Home Office,NPIA - National Policing Improvement Agency,16/09/2011,IT Information Support,Operations Directorate,Steria Ltd,5100057294,23.45,
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,IT Managed Services,Operations Directorate,Airwave Solutions Ltd,5100057718,"191,999.60",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057752,"-104,696.36",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057752,"43,997.36",
Home Office,NPIA - National Policing Improvement Agency,21/09/2011,Airwave Core Service Charge,Operations Directorate,Airwave Solutions Ltd,5100057752,"-25,191.08",
