UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC14293,05-Oct-11,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"Ł2,494.34",14293
MODGPC14294,04-Oct-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"Ł12,458.49",14294
MODGPC14295,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł8,459.87",14295
MODGPC14296,10-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł810.00,14296
MODGPC14297,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł714.00,14297
MODGPC14298,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,370.00",14298
MODGPC14299,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł964.30,14299
MODGPC14300,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,558.80",14300
MODGPC14301,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,438.80",14301
MODGPC14302,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,438.80",14302
MODGPC14303,04-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł4,199.00",14303
MODGPC14304,07-Oct-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"Ł2,088.38",14304
MODGPC14305,10-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,435.13",14305
MODGPC14306,06-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł504.00,14306
MODGPC14307,03-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł804.00,14307
MODGPC14308,10-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł843.97,14308
MODGPC14309,12-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł575.42,14309
MODGPC14310,07-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł864.00,14310
MODGPC14311,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł810.42,14311
MODGPC14312,05-Oct-11,Print and Advertising              , STENOGRAPHIC SERVICES,Ł926.10,14312
MODGPC14313,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,665.60",14313
MODGPC14314,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,665.60",14314
MODGPC14315,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł2,870.40",14315
MODGPC14316,06-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł2,870.40",14316
MODGPC14317,10-Oct-11,Professional Services              , LEGAL SERVICES ATTORNEYS,"Ł1,679.40",14317
MODGPC14318,03-Oct-11,Professional Services              , LEGAL SERVICES ATTORNEYS,"Ł1,056.00",14318
MODGPC14319,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł999.60,14319
MODGPC14320,06-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł5,000.00",14320
MODGPC14321,06-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,660.00",14321
MODGPC14322,07-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,422.00",14322
MODGPC14323,10-Oct-11,Professional Services              , VETERINARY SERVICES,Ł788.96,14323
MODGPC14324,04-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł750.00,14324
MODGPC14325,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł587.23,14325
MODGPC14326,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł587.23,14326
MODGPC14327,13-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł660.00,14327
MODGPC14328,03-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,461.60",14328
MODGPC14329,13-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,086.00",14329
MODGPC14330,11-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,160.00",14330
MODGPC14331,12-Oct-11,Professional Services              , VETERINARY SERVICES,Ł584.92,14331
MODGPC14332,05-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,Ł648.60,14332
MODGPC14333,06-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,Ł660.00,14333
MODGPC14334,10-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł2,579.64",14334
MODGPC14335,07-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł580.80,14335
MODGPC14336,10-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,278.66",14336
MODGPC14337,11-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,176.00",14337
MODGPC14338,11-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł2,088.00",14338
MODGPC14339,12-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł640.00,14339
MODGPC14340,03-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,391.13",14340
MODGPC14341,03-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,464.60",14341
MODGPC14342,13-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł594.00,14342
MODGPC14343,04-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł594.00,14343
MODGPC14344,05-Oct-11,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,Ł912.00,14344
MODGPC14345,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,060.00",14345
MODGPC14346,10-Oct-11,Professional Services              , VETERINARY SERVICES,"Ł1,768.69",14346
MODGPC14347,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,462.00",14347
MODGPC14348,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł802.75,14348
MODGPC14349,07-Oct-11,Professional Services              , MISC PERSONAL SERV - DEF,"Ł4,358.34",14349
MODGPC14350,05-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,710.41",14350
MODGPC14351,12-Oct-11,Professional Services              , VETERINARY SERVICES,Ł772.55,14351
MODGPC14352,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł618.00,14352
MODGPC14353,07-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,131.60",14353
MODGPC14354,10-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł3,525.00",14354
MODGPC14355,11-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł936.00,14355
MODGPC14356,03-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł621.60,14356
MODGPC14357,07-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł545.28,14357
MODGPC14358,10-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł11,288.40",14358
MODGPC14359,05-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,Ł522.00,14359
MODGPC14360,05-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,674.00",14360
MODGPC14361,04-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,920.00",14361
MODGPC14362,07-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł986.40,14362
MODGPC14363,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł2,520.00",14363
MODGPC14364,05-Oct-11,Professional Services              , MISC PERSONAL SERV - DEF,Ł518.05,14364
MODGPC14365,12-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł609.00,14365
MODGPC14366,10-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,327.50",14366
MODGPC14367,12-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,374.48",14367
MODGPC14368,03-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,260.00",14368
MODGPC14369,04-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł810.90,14369
MODGPC14370,05-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł993.48,14370
MODGPC14371,04-Oct-11,Restaurants and Bars               ,"HOTELS, RESTAURANTS AND BARS",Ł646.34,14371
MODGPC14372,02-Oct-11,Restaurants and Bars               , BARS/TAVERNS/LOUNGES/DISCOS,"Ł2,400.00",14372
MODGPC14373,07-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","Ł1,330.00",14373
MODGPC14374,12-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","Ł8,400.00",14374
MODGPC14375,05-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","Ł3,400.00",14375
MODGPC14376,12-Oct-11,Restaurants and Bars               ," HOTELS, RESTAURANTS AND BARS","Ł3,400.00",14376
MODGPC14377,04-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,"Ł20,592.00",14377
MODGPC14378,11-Oct-11,Staff - Temporary Recruitment      , EMPLOYMENT/TEMP HELP AGEN,Ł528.00,14378
MODGPC14379,07-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł8,400.00",14379
MODGPC14380,11-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,472.89",14380
MODGPC14381,03-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł5,000.00",14381
MODGPC14382,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,500.00",14382
MODGPC14383,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,000.00",14383
MODGPC14384,11-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł2,152.51",14384
MODGPC14385,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,580.00",14385
MODGPC14386,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł540.00,14386
MODGPC14387,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł2,100.00",14387
MODGPC14388,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,569.60",14388
MODGPC14389,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,344.00",14389
MODGPC14390,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł705.60,14390
MODGPC14391,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł913.00,14391
MODGPC14392,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł885.60,14392
MODGPC14393,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,708.00",14393
MODGPC14394,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł762.00,14394
MODGPC14395,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł752.40,14395
MODGPC14396,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł513.60,14396
MODGPC14397,12-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,560.00",14397
MODGPC14398,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł4,776.00",14398
MODGPC14399,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł1,362.00",14399
MODGPC14400,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł529.20,14400
MODGPC14401,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł627.38,14401
MODGPC14402,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł697.50,14402
MODGPC14403,06-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł852.50,14403
MODGPC14404,13-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,Ł852.50,14404
MODGPC14405,04-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł2,806.00",14405
MODGPC14406,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł715.47,14406
MODGPC14407,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł775.05,14407
MODGPC14408,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł530.00,14408
MODGPC14409,11-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,Ł566.38,14409
MODGPC14410,10-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,"Ł1,901.16",14410
MODGPC14411,11-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł879.80,14411
MODGPC14412,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł766.74,14412
MODGPC14413,06-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł945.00,14413
MODGPC14414,10-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł6,224.97",14414
MODGPC14415,13-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł2,327.11",14415
MODGPC14416,05-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł7,795.31",14416
MODGPC14417,12-Oct-11,Telecommunication Services         , TELECOMMUNICATION EQUIPMENT,Ł528.00,14417
MODGPC14418,13-Oct-11,Telecommunication Services         , CABLE/PAY TV SERVICES,Ł780.00,14418
MODGPC14419,12-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,343.09",14419
MODGPC14420,12-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,Ł728.00,14420
MODGPC14421,03-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,000.00",14421
MODGPC14422,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł750.00,14422
MODGPC14423,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł895.00,14423
MODGPC14424,05-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł1,560.00",14424
MODGPC14425,03-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł1,764.00",14425
MODGPC14426,03-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł5,436.00",14426
MODGPC14427,03-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł1,656.00",14427
MODGPC14428,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł760.30,14428
MODGPC14429,03-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,384.55",14429
MODGPC14430,10-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,516.16",14430
MODGPC14431,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł900.00,14431
MODGPC14432,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,984.00",14432
MODGPC14433,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł875.00,14433
MODGPC14434,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,240.00",14434
MODGPC14435,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,191.00",14435
MODGPC14436,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,165.00",14436
MODGPC14437,10-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł1,457.55",14437
MODGPC14438,10-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,600.00",14438
MODGPC14439,04-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł575.00,14439
MODGPC14440,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł500.00,14440
MODGPC14441,05-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł1,253.95",14441
MODGPC14442,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,450.00",14442
MODGPC14443,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,850.00",14443
MODGPC14444,06-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,345.00",14444
MODGPC14445,11-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł2,780.00",14445
MODGPC14446,11-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł2,068.56",14446
MODGPC14447,03-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,400.00",14447
MODGPC14448,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł4,995.00",14448
MODGPC14449,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,451.30",14449
MODGPC14450,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł600.00,14450
MODGPC14451,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,650.00",14451
MODGPC14452,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,650.00",14452
MODGPC14453,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,200.00",14453
MODGPC14454,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł510.00,14454
MODGPC14455,04-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł770.00,14455
MODGPC14456,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł510.00,14456
MODGPC14457,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,614.00",14457
MODGPC14458,06-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,316.70",14458
MODGPC14459,06-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,316.70",14459
MODGPC14460,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,684.24",14460
MODGPC14461,13-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł8,570.00",14461
MODGPC14462,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,655.00",14462
MODGPC14463,05-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł750.00,14463
MODGPC14464,13-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł960.00,14464
MODGPC14465,06-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł4,794.00",14465
MODGPC14466,10-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł714.00,14466
MODGPC14467,06-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,240.16",14467
MODGPC14468,07-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,232.32",14468
MODGPC14469,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł670.00,14469
MODGPC14470,13-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,Ł940.50,14470
MODGPC14471,13-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,Ł940.00,14471
MODGPC14472,13-Oct-11,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,Ł969.00,14472
MODGPC14473,06-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł980.00,14473
MODGPC14474,04-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł4,237.11",14474
MODGPC14475,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,590.00",14475
MODGPC14476,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł16,875.00",14476
MODGPC14477,10-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł8,820.00",14477
MODGPC14478,13-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł859.50,14478
MODGPC14479,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł650.25,14479
MODGPC14480,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł766.25,14480
MODGPC14481,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł891.00,14481
MODGPC14482,12-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,260.00",14482
MODGPC14483,11-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,204.00",14483
MODGPC14484,10-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,049.00",14484
MODGPC14485,03-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł945.00,14485
MODGPC14486,10-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,"Ł1,942.50",14486
MODGPC14487,06-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"Ł8,000.00",14487
MODGPC14488,13-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"Ł7,321.93",14488
MODGPC14489,07-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł667.49,14489
MODGPC14490,10-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,"Ł1,482.96",14490
MODGPC14491,13-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"Ł2,640.00",14491
MODGPC14492,07-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł691.42,14492
MODGPC14493,07-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł691.42,14493
MODGPC14494,07-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł691.42,14494
MODGPC14495,07-Oct-11,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł691.42,14495
MODGPC14496,04-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł952.70,14496
MODGPC14497,07-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł843.65,14497
MODGPC14498,07-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł536.23,14498
MODGPC14499,12-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł510.00,14499
MODGPC14500,06-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł600.00,14500
MODGPC14501,10-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł582.31,14501
MODGPC14502,10-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł724.03,14502
MODGPC14503,03-Oct-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"Ł1,104.00",14503
MODGPC14504,12-Oct-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,"Ł2,999.08",14504
MODGPC14505,12-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł585.00,14505
MODGPC14506,05-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł2,166.00",14506
MODGPC14507,10-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,Ł528.00,14507
MODGPC14508,03-Oct-11,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł517.31,14508
MODGPC14509,10-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł566.94,14509
MODGPC14510,06-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł711.84,14510
MODGPC14511,06-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,048.36",14511
